customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportCalls,AvgMonthlyGB,Age,Churn
CUST_00157,Male,0,No,No,16,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),93.23,1664.48,4,0.0,54,Yes
CUST_00158,Female,0,Yes,No,27,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,58.57,1414.41,4,23.2,51,Yes
CUST_00159,Female,0,No,No,13,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.18,1174.77,3,44.9,48,Yes
CUST_00160,Male,1,Yes,No,58,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,78.32,4417.27,2,62.9,71,No
CUST_00161,Male,0,No,No,16,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),57.71,977.76,2,44.9,49,No
CUST_00162,Female,0,Yes,No,4,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),74.36,288.74,2,74.2,39,Yes
CUST_00163,Male,0,No,No,1,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),58.19,65.87,2,14.3,21,Yes
CUST_00164,Male,0,No,Yes,23,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),44.04,1064.99,1,66.7,25,Yes
CUST_00165,Male,0,Yes,No,44,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,116.92,5180.69,2,15.7,40,Yes
CUST_00166,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,83.19,88.39,0,6.5,64,Yes
CUST_00167,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),62.98,507.96,3,151.6,55,No
CUST_00168,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,61.66,1588.44,3,1.5,45,No
CUST_00169,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,39.0,222.67,2,0.0,61,No
CUST_00170,Male,0,Yes,Yes,28,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),64.23,1998.72,3,0.0,35,Yes
CUST_00171,Female,0,No,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),76.23,2122.1,2,0.0,47,No
CUST_00172,Female,0,Yes,Yes,25,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),63.4,1617.79,5,19.8,27,No
CUST_00173,Male,0,Yes,Yes,34,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,79.25,2664.7,1,39.3,60,Yes
CUST_00174,Female,1,No,No,1,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),37.59,37.59,2,29.8,65,Yes
CUST_00175,Female,0,No,Yes,6,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),31.92,208.51,3,99.5,35,No
CUST_00176,Female,0,No,Yes,17,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),53.64,909.95,1,0.0,34,No
CUST_00177,Male,1,Yes,No,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.4,487.6,3,0.0,66,No
CUST_00178,Male,0,Yes,No,5,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),58.68,332.62,1,136.2,53,No
CUST_00179,Female,0,Yes,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,57.98,782.69,2,0.0,33,No
CUST_00180,Male,0,Yes,No,8,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,102.86,900.21,1,6.5,30,Yes
CUST_00181,Female,0,No,No,4,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),40.79,347.83,0,41.9,53,No
CUST_00182,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,64.51,506.81,2,50.1,48,Yes
CUST_00183,Male,0,No,Yes,41,No,No phone service,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,78.58,3193.49,1,26.5,46,No
CUST_00184,Male,0,No,Yes,43,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,58.12,2574.17,2,86.5,51,No
CUST_00185,Male,1,Yes,Yes,2,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,44.3,44.3,1,66.8,72,Yes
CUST_00186,Male,1,No,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),60.37,2824.3,0,51.4,77,No
CUST_00187,Male,0,Yes,Yes,6,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,120.26,867.53,2,59.4,59,Yes
CUST_00188,Male,0,No,No,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,106.94,1227.95,2,0.0,19,Yes
CUST_00189,Male,0,Yes,Yes,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,51.65,995.01,0,0.0,49,No
CUST_00190,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,50.46,2572.8,1,3.6,41,No
CUST_00191,Female,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,65.84,2525.16,3,20.2,33,No
CUST_00192,Male,0,No,Yes,26,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,106.81,2819.07,1,41.3,21,No
CUST_00193,Female,0,Yes,No,18,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),80.74,1442.11,4,13.4,30,No
CUST_00194,Female,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,66.82,879.91,3,0.0,31,No
CUST_00195,Male,0,No,No,41,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),74.04,3106.53,0,18.1,37,No
CUST_00196,Female,0,No,Yes,7,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),47.39,307.86,3,29.6,59,Yes
CUST_00197,Male,0,Yes,Yes,60,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,127.32,7664.63,3,85.0,50,No
CUST_00198,Male,0,Yes,Yes,11,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,79.21,931.28,1,25.8,44,No
CUST_00199,Female,0,No,No,10,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,42.54,430.44,1,99.0,53,No
CUST_00200,Female,0,Yes,No,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),126.62,7693.92,1,34.9,47,Yes
CUST_00201,Female,0,Yes,No,10,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,57.37,624.47,1,35.3,29,Yes
CUST_00202,Male,0,Yes,Yes,13,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,72.08,857.74,1,52.5,45,No
CUST_00203,Male,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),102.27,102.27,0,0.0,41,Yes
CUST_00204,Male,0,No,No,8,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,72.56,517.7,0,35.6,38,Yes
CUST_00205,Male,0,Yes,No,23,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,87.81,1764.26,0,108.8,21,Yes
CUST_00206,Female,0,No,No,14,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),52.32,615.41,4,26.9,59,No
CUST_00207,Female,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,64.62,397.72,1,0.6,39,No
CUST_00208,Male,0,No,Yes,6,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,64.62,445.63,0,39.7,50,No
CUST_00209,Male,0,Yes,No,2,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,61.04,61.04,2,23.6,62,No
CUST_00210,Female,0,No,Yes,12,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,101.78,1200.42,5,14.7,44,No
CUST_00211,Female,0,Yes,No,24,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),88.03,2187.02,2,36.5,43,Yes
CUST_00212,Female,0,Yes,Yes,3,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,67.22,373.86,1,4.4,49,Yes
CUST_00213,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,69.62,69.62,1,0.0,39,Yes
CUST_00214,Female,0,No,No,35,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),38.83,1412.62,1,54.0,64,No
CUST_00215,Female,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),86.99,186.59,2,6.5,33,No
CUST_00216,Female,0,Yes,Yes,22,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.04,1905.39,1,172.9,33,Yes
CUST_00217,Female,0,No,No,93,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,88.2,8347.79,3,20.6,35,No
CUST_00218,Male,1,No,Yes,63,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.13,3030.1,2,143.3,71,Yes
CUST_00219,Female,0,Yes,Yes,5,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,56.71,314.31,5,70.3,37,Yes
CUST_00220,Female,0,Yes,Yes,14,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,77.27,1155.33,2,39.4,57,No
CUST_00221,Female,0,No,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,48.72,1951.69,4,0.0,50,Yes
CUST_00222,Male,0,No,Yes,8,No,No phone service,DSL,Yes,Yes,No,No,No,No,Two year,No,Electronic check,110.28,944.63,3,31.0,22,No
CUST_00223,Male,0,No,Yes,38,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),43.74,1688.07,2,22.0,41,No
CUST_00224,Female,0,Yes,No,36,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),61.65,2220.85,1,68.5,23,No
CUST_00225,Female,0,Yes,Yes,3,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),37.34,184.27,3,108.7,23,Yes
CUST_00226,Male,0,Yes,Yes,21,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,29.54,444.28,1,48.3,39,No
CUST_00227,Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),50.68,50.68,1,0.0,62,Yes
CUST_00228,Male,1,Yes,Yes,20,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),111.53,2419.32,3,87.2,80,Yes
CUST_00229,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,64.92,176.51,3,8.0,32,Yes
CUST_00230,Female,0,Yes,No,9,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),43.92,381.74,1,66.5,35,No
CUST_00231,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),111.35,2637.49,2,42.4,29,No
CUST_00232,Female,0,No,Yes,21,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,52.78,996.39,1,1.2,48,No
CUST_00233,Male,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,84.29,1465.18,1,0.0,37,No
CUST_00234,Female,0,No,Yes,49,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),55.78,2773.36,3,4.2,42,No
CUST_00235,Male,0,Yes,No,13,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),109.31,1511.0,1,7.3,44,No
CUST_00236,Male,0,Yes,Yes,33,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),73.84,2448.77,0,2.9,56,No
CUST_00237,Male,0,No,Yes,6,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,42.69,233.48,2,75.0,30,No
CUST_00238,Male,0,No,Yes,1,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,51.85,51.85,0,118.5,50,No
CUST_00239,Male,0,Yes,Yes,12,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,36.72,514.38,0,54.5,46,No
CUST_00240,Male,0,Yes,No,79,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),82.56,6531.93,0,27.1,40,No
CUST_00241,Female,0,No,No,95,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,42.02,4071.37,1,31.2,58,No
CUST_00242,Male,0,Yes,Yes,85,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.62,2209.32,0,0.0,26,Yes
CUST_00243,Female,0,Yes,Yes,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,51.45,328.78,1,98.4,38,Yes
CUST_00244,Female,0,No,Yes,30,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),69.41,2045.63,1,30.7,62,No
CUST_00245,Female,0,Yes,Yes,69,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,63.55,4428.63,2,39.4,26,No
CUST_00246,Female,0,No,No,1,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),99.93,105.63,1,77.2,58,Yes
CUST_00247,Male,0,Yes,Yes,4,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),45.02,296.27,1,105.1,35,Yes
CUST_00248,Female,0,No,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,55.99,2850.55,3,0.0,33,No
CUST_00249,Male,0,No,Yes,57,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),46.6,2638.35,0,53.5,44,No
CUST_00250,Female,1,No,No,41,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,97.74,3950.4,2,16.9,80,No
CUST_00251,Female,0,No,Yes,24,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,99.21,2336.32,2,59.5,50,No
CUST_00252,Male,0,Yes,No,37,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),85.85,3133.5,3,11.3,64,Yes
CUST_00253,Male,0,No,No,13,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),75.59,909.09,6,50.3,30,No
CUST_00254,Female,0,No,No,4,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,60.32,339.86,1,41.0,48,Yes
CUST_00255,Male,1,Yes,No,53,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,70.6,3761.18,2,38.9,71,No
CUST_00256,Male,0,Yes,Yes,29,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),57.41,1469.32,2,34.1,39,No
CUST_00257,Male,0,Yes,No,4,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,89.82,443.33,0,13.7,37,Yes
CUST_00258,Female,0,Yes,No,3,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,48.43,48.43,3,92.1,53,No
CUST_00259,Female,0,Yes,No,24,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,64.4,1582.73,2,9.6,51,No
CUST_00260,Female,0,No,No,46,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,79.67,3617.21,2,35.9,33,No
CUST_00261,Female,0,No,No,1,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,48.06,150.92,5,118.9,29,Yes
CUST_00262,Female,0,Yes,Yes,26,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),40.84,1076.91,3,23.9,25,No
CUST_00263,Male,0,Yes,Yes,32,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),62.74,1985.39,5,164.6,36,No
CUST_00264,Male,0,No,Yes,31,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),87.22,2651.04,2,60.8,51,Yes
CUST_00265,Male,0,Yes,No,6,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),67.3,401.84,2,17.8,31,No
CUST_00266,Male,0,No,Yes,32,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,75.71,2512.56,2,4.1,40,Yes
CUST_00267,Male,0,Yes,Yes,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),48.77,55.77,0,0.0,56,No
CUST_00268,Male,0,No,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.82,1780.12,0,0.0,62,No
CUST_00269,Female,0,Yes,No,42,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),81.05,3422.99,2,28.5,48,No
CUST_00270,Female,0,No,No,35,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,87.15,3073.08,3,60.6,60,No
CUST_00271,Male,0,Yes,No,2,No,No phone service,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,24.95,24.95,5,3.7,46,Yes
CUST_00272,Male,0,No,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,54.01,157.3,0,0.0,18,No
CUST_00273,Male,0,Yes,No,85,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),47.69,4031.59,1,16.5,38,No
CUST_00274,Male,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,59.88,300.07,0,0.0,18,Yes
CUST_00275,Female,0,No,Yes,38,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),46.2,1803.47,2,4.6,40,No
CUST_00276,Female,1,No,No,23,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,57.02,1231.94,5,0.0,80,Yes
CUST_00277,Male,0,Yes,Yes,13,No,No phone service,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,27.16,436.18,2,86.8,34,No
CUST_00278,Male,0,Yes,No,74,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),52.92,3931.02,1,46.3,42,Yes
CUST_00279,Male,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),73.57,594.09,0,27.1,34,No
CUST_00280,Male,0,Yes,Yes,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,77.8,2550.51,3,0.0,34,No
CUST_00281,Female,0,No,Yes,49,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,83.97,4053.46,1,38.2,48,Yes
CUST_00282,Male,0,Yes,No,3,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),64.17,171.7,2,2.2,50,Yes
CUST_00283,Female,0,No,No,10,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),39.31,478.63,4,18.3,47,No
CUST_00284,Male,0,No,No,37,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,99.81,3668.03,4,43.6,64,No
CUST_00285,Female,0,No,Yes,29,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.44,581.01,1,0.0,64,No
CUST_00286,Female,1,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,57.3,249.86,1,51.9,67,Yes
CUST_00287,Male,0,Yes,No,1,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.33,95.33,3,221.3,23,Yes
CUST_00288,Female,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,44.76,669.04,1,35.2,32,No
CUST_00289,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,75.23,75.23,1,70.6,43,No
CUST_00290,Female,0,No,Yes,14,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,79.02,1076.77,0,0.0,39,Yes
